ccode,year,cabbr,count,latitude,longitude,literacy,refugees,lnRefs,lnGDP,lnTrade,PolityLag
501,2000,,0,0.422122985,38.00728989,82,206100,12.23611641,7.152132988,3.966746807,-2
501,2001,KEN,0,0.422122985,38.00728989,83,239200,12.38505554,7.170009136,4.025104046,-2
501,2002,,0,0.422122985,38.00728989,84,233700,12.36179352,7.149554729,3.987343073,-2
501,2003,,0,0.422122985,38.00728989,85,237500,12.37792301,7.152457237,3.97918129,8
501,2004,,0,0.422122985,38.00728989,86,239835,12.38770676,7.175912857,4.095762253,8
501,2005,,0,0.422122985,38.00728989,87,251271,12.43428707,7.205224037,4.161218643,8
501,2006,,0,0.422122985,38.00728989,88,,,7.238072872,4.136330605,8
501,2007,,0,0.422122985,38.00728989,89,,,7.278412819,4.026273251,8
510,1995,,0,-6.396082878,34.99544144,68,829700,13.62881947,6.68574667,4.183307648,
510,1996,,0,-6.396082878,34.99544144,69.5,498700,13.11975956,6.70334959,3.948946238,-1
510,1997,TZA,0,-6.396082878,34.99544144,71,570400,13.25409317,6.713023186,3.735467911,-1
510,1998,,0,-6.396082878,34.99544144,72.5,543900,13.20652103,6.725545406,3.780292511,-1
510,1999,TZA,0,-6.396082878,34.99544144,74,622200,13.34101677,6.736405849,3.709209442,-1
510,2000,,0,-6.396082878,34.99544144,75,680900,13.43117046,6.761702061,3.714718819,-1
510,2001,TZA,0,-6.396082878,34.99544144,76,646900,13.37994671,6.797068119,3.691954374,1
510,2002,,0,-6.396082878,34.99544144,77,689400,13.44357681,6.841298103,3.709455967,1
510,2003,,0,-6.396082878,34.99544144,78,649800,13.38441944,6.870491982,3.827595711,1
510,2004,,0,-6.396082878,34.99544144,79,602088,13.30815887,6.90979147,3.947875738,1
510,2005,,0,-6.396082878,34.99544144,80,548824,13.21553326,6.955372334,3.879574537,1
510,2006,,0,-6.396082878,34.99544144,81,,,6.995399475,3.906099081,1
510,2007,,0,-6.396082878,34.99544144,82,,,7.039621353,,1
516,1995,,1,-3.514774084,30.06550026,43,173000,12.0610466,5.960699081,3.693982124,
516,1996,,1,-3.514774084,30.06550026,44,20700,9.937889099,5.865787029,3.071475983,0
516,1997,BDI,1,-3.514774084,30.06550026,45,22000,9.998797417,5.839771271,3.189467192,-5
516,1998,,1,-3.514774084,30.06550026,46,25100,10.13062286,5.875496864,3.312004328,-5
516,1999,BDI,1,-3.514774084,30.06550026,47,22100,10.00333309,5.851151466,3.158690214,-1
516,2000,,1,-3.514774084,30.06550026,48,27100,10.20728874,5.822964668,3.321008444,-1
516,2001,BDI,1,-3.514774084,30.06550026,49,27900,10.23638153,5.817974567,3.323255539,-1
516,2002,,1,-3.514774084,30.06550026,50,40500,10.60905743,5.83124733,3.349273682,0
516,2003,,1,-3.514774084,30.06550026,51,41000,10.6213274,5.784815788,3.586354971,2
516,2004,,1,-3.514774084,30.06550026,52,48808,10.79564953,5.795407772,3.772580624,3
516,2005,,1,-3.514774084,30.06550026,53,20681,9.936970711,5.766370773,4.037559509,5
516,2006,,1,-3.514774084,30.06550026,54,,,5.77713871,4.072504997,6
516,2007,,0,-3.514774084,30.06550026,55,,,5.773767948,,6
517,1995,,0,-2.075834036,30.07077026,60,7800,8.961878777,6.346507549,3.433089256,
517,1996,,0,-2.075834036,30.07077026,61.5,25300,10.13855934,6.427370071,3.472899675,-6
517,1997,RWA,1,-2.075834036,30.07077026,63,34200,10.43998051,6.476221561,3.510573626,-6
517,1998,,1,-2.075834036,30.07077026,64.5,33400,10.41631126,6.463541031,3.360183239,-6
517,1999,RWA,1,-2.075834036,30.07077026,66,34400,10.44581223,6.448766232,3.371452332,-6
517,2000,,1,-2.075834036,30.07077026,67,28400,10.25414467,6.461390972,3.537323713,-6
517,2001,RWA,1,-2.075834036,30.07077026,68,34800,10.45737267,6.500553131,3.551153421,-4
517,2002,,1,-2.075834036,30.07077026,69,30900,10.33851147,6.578185081,3.535845518,-4
517,2003,,0,-2.075834036,30.07077026,70,36600,10.50780392,6.564152718,3.525300503,-4
517,2004,,0,-2.075834036,30.07077026,71,50221,10.82418823,6.600178242,3.584701538,-3
517,2005,,0,-2.075834036,30.07077026,72,45206,10.71898556,6.648916245,3.627350092,-3
517,2006,,0,-2.075834036,30.07077026,73,,,6.677332401,3.631510973,-3
517,2007,,0,-2.075834036,30.07077026,74,,,6.707149982,3.614440203,-3
520,1995,,1,6.043220043,46.05884933,,600,6.396929741,,,
520,1996,,1,6.043220043,46.05884933,,700,6.551080227,,,0
520,1997,,0,6.043220043,46.05884933,,600,6.396929741,,,0
520,1998,,0,6.043220043,46.05884933,,300,5.703782558,,,0
520,1999,,0,6.043220043,46.05884933,,100,4.60517025,,,0
520,2000,,0,6.043220043,46.05884933,,600,6.396929741,,,0
520,2001,SOM,1,6.043220043,46.05884933,38,600,6.396929741,,,0
520,2002,,1,6.043220043,46.05884933,,200,5.298317432,,,0
520,2003,,0,6.043220043,46.05884933,,400,5.991464615,,,0
520,2004,,0,6.043220043,46.05884933,,357,5.877735615,,,0
520,2005,,0,6.043220043,46.05884933,,493,6.200509071,,,0
520,2006,,0,6.043220043,46.05884933,,,,,,0
520,2007,,0,6.043220043,46.05884933,,,,,,0
522,1995,,0,11.30000019,43,,27300,10.21464157,7.652706146,4.503828526,
522,1996,,0,11.30000019,43,,25100,10.13062286,7.582374096,4.487553596,-7
522,1997,,0,11.30000019,43,,23600,10.06900215,7.542119503,4.490395069,-6
522,1998,,0,11.30000019,43,,23600,10.06900215,7.508648872,4.542218208,-6
522,1999,,1,11.30000019,43,,23300,10.05620861,7.497714996,4.450525761,-6
522,2000,,0,11.30000019,43,,23200,10.05190754,7.473610878,4.447795868,2
522,2001,,0,11.30000019,43,,23200,10.05190754,7.470095158,4.419652939,2
522,2002,,0,11.30000019,43,,21700,9.985067368,7.475450039,4.410624504,2
522,2003,,0,11.30000019,43,,27000,10.2035923,7.488749027,4.488434792,2
522,2004,,0,11.30000019,43,,18035,9.800069809,7.508994102,4.512396336,2
522,2005,,0,11.30000019,43,,10456,9.25493145,7.522810936,4.516925335,2
522,2006,,0,11.30000019,43,,,,7.552066803,4.576951981,2
522,2007,,0,11.30000019,43,,,,7.573746681,4.920510292,2
530,1995,,0,8.562009811,39.80767059,34,393500,12.88283634,6.193015575,3.235343695,
530,1996,,3,8.562009811,39.80767059,35,390500,12.87518311,6.279789448,3.240348339,1
530,1997,ETH,1,8.562009811,39.80767059,36,323100,12.68571758,6.280494213,3.375263929,1
530,1998,,1,8.562009811,39.80767059,37,262200,12.47686291,6.215398312,3.50789547,1
530,1999,ETH,3,8.562009811,39.80767059,38,257700,12.45955181,6.236088753,3.577001095,1
530,2000,,2,8.562009811,39.80767059,39,198000,12.19602203,6.26441288,3.583641768,1
530,2001,ETH,2,8.562009811,39.80767059,40,152600,11.93557549,6.315310478,3.575838804,1
530,2002,,2,8.562009811,39.80767059,41,132900,11.79735184,6.303020477,3.668899536,1
530,2003,,1,8.562009811,39.80767059,42,130300,11.77759457,6.255247593,3.707000494,1
530,2004,,2,8.562009811,39.80767059,43,115980,11.66117287,6.357848644,3.83904624,1
530,2005,,2,8.562009811,39.80767059,44,100817,11.5210619,6.443139553,3.923538685,1
530,2006,,2,8.562009811,39.80767059,45,,,6.520199776,3.919003248,1
530,2007,,2,8.562009811,39.80767059,46,,,6.600738049,3.806978703,1
531,1995,,0,15.25868034,39.17321014,58,1100,7.003065586,6.422339439,4.657028198,
531,1996,,0,15.25868034,39.17321014,58,2100,7.649692535,6.494694233,4.758899689,-6
531,1997,ERI,1,15.25868034,39.17321014,58,2600,7.863266945,6.548141956,4.748532295,-6
531,1998,,0,15.25868034,39.17321014,58,2500,7.824046135,6.537241459,4.553113937,-6
531,1999,ERI,1,15.25868034,39.17321014,58,3000,8.006367683,6.504346848,4.567044735,-6
531,2000,,0,15.25868034,39.17321014,58,2000,7.600902557,6.327284813,4.573484898,-6
531,2001,ERI,0,15.25868034,39.17321014,58,2300,7.740664482,6.375896454,4.558860302,-6
531,2002,,0,15.25868034,39.17321014,58,3600,8.188689232,6.340082169,4.608390808,-7
531,2003,,1,15.25868034,39.17321014,58,3900,8.268732071,6.356052876,4.72180891,-7
531,2004,,0,15.25868034,39.17321014,58,4240,8.352318764,6.332733631,4.701261997,-7
531,2005,,0,15.25868034,39.17321014,58,4418,8.393442154,6.298747063,4.166841984,-7
531,2006,,0,15.25868034,39.17321014,58,,,6.25300312,4.061429024,-7
531,2007,,0,15.25868034,39.17321014,58,,,6.229912281,3.949204445,-7
540,1995,,1,-12.35772991,17.73944092,,10900,9.296518326,7.689525604,,
540,1996,,1,-12.35772991,17.73944092,,9400,9.148465157,7.769498348,5.01533699,-2
540,1997,,1,-12.35772991,17.73944092,,9400,9.148465157,7.821418285,4.912579536,-2
540,1998,,2,-12.35772991,17.73944092,,10600,9.268609047,7.864014626,4.86766243,-3
540,1999,,0,-12.35772991,17.73944092,,13100,9.480367661,7.871981144,5.187369347,-3
540,2000,,0,-12.35772991,17.73944092,,12100,9.400960922,7.87606287,5.026850224,-3
540,2001,AGO,0,-12.35772991,17.73944092,42,12300,9.417354584,7.879523277,5.021059513,-3
540,2002,,1,-12.35772991,17.73944092,,12300,9.417354584,7.985994816,4.910683155,-3
540,2003,,0,-12.35772991,17.73944092,,13400,9.503009796,7.988928318,4.887960434,-2
540,2004,,1,-12.35772991,17.73944092,,13970,9.544667244,8.065374374,4.815374374,-2
540,2005,,0,-12.35772991,17.73944092,,13984,9.545669556,8.223815918,4.85765934,-2
540,2006,,0,-12.35772991,17.73944092,,,,8.365803719,4.715777874,-2
540,2007,,1,-12.35772991,17.73944092,,,,8.548848152,4.684401035,-2
541,1995,,0,-17.29150009,35.73423004,39,100,4.60517025,5.999515057,4.036807537,
541,1996,,0,-17.29150009,35.73423004,40,200,5.298317432,6.040605068,3.789562225,6
541,1997,MOZ,0,-17.29150009,35.73423004,41,100,4.60517025,6.110915184,3.636646986,6
541,1998,,0,-17.29150009,35.73423004,42,100,4.60517025,6.187990665,3.605262995,6
541,1999,MOZ,0,-17.29150009,35.73423004,43,200,5.298317432,6.241286278,3.847654819,6
541,2000,,0,-17.29150009,35.73423004,44,200,5.298317432,6.227129459,3.997949123,6
541,2001,MOZ,0,-17.29150009,35.73423004,45,200,5.298317432,6.314267159,4.182267666,6
541,2002,,0,-17.29150009,35.73423004,46,200,5.298317432,6.373680115,4.315805912,6
541,2003,,0,-17.29150009,35.73423004,47,300,5.703782558,6.407616138,4.306344986,6
541,2004,,0,-17.29150009,35.73423004,48,623,6.434546471,6.459899902,4.287535191,6
541,2005,,0,-17.29150009,35.73423004,49,1954,7.577633858,6.518058777,4.320063591,6
541,2006,,0,-17.29150009,35.73423004,50,,,6.573566914,4.487729073,6
541,2007,,0,-17.29150009,35.73423004,51,,,6.622535229,4.439196587,6
551,1995,,0,-13.49505997,27.95338058,73,130000,11.77528954,6.919877052,4.327869415,
551,1996,,0,-13.49505997,27.95338058,74,131100,11.78371525,6.961530209,4.251368523,6
551,1997,ZMB,0,-13.49505997,27.95338058,75,165100,12.01430702,6.968634129,4.160879135,1
551,1998,,0,-13.49505997,27.95338058,76,168600,12.03528404,6.925137043,4.118589878,1
551,1999,ZMB,0,-13.49505997,27.95338058,77,206400,12.23757172,6.923616886,4.174036503,1
551,2000,,0,-13.49505997,27.95338058,78,250900,12.43280983,6.936812401,4.228246689,1
551,2001,ZMB,0,-13.49505997,27.95338058,79,284200,12.55743313,6.964259624,4.281804562,1
551,2002,,0,-13.49505997,27.95338058,80,246800,12.4163332,6.972081661,4.241080761,5
551,2003,,0,-13.49505997,27.95338058,81,226700,12.33138275,7.009072304,4.245106697,5
551,2004,,0,-13.49505997,27.95338058,82,173907,12.0662756,7.043811798,4.377000809,5
551,2005,,0,-13.49505997,27.95338058,83,155718,11.95580196,7.076171398,4.242516994,5
551,2006,,0,-13.49505997,27.95338058,84,,,7.117524147,4.211129189,5
551,2007,,0,-13.49505997,27.95338058,85,,,7.156847,4.357369423,5
552,1995,,0,-19.05583954,30.06352997,84,500,6.214608192,,4.371430397,
552,1996,,0,-19.05583954,30.06352997,85,600,6.396929741,,4.277632713,-6
552,1997,ZWE,0,-19.05583954,30.06352997,86,800,6.684611797,,4.409216881,-6
552,1998,,0,-19.05583954,30.06352997,87,1700,7.438383579,,4.483161449,-6
552,1999,ZWE,0,-19.05583954,30.06352997,88,2100,7.649692535,,4.512532234,-6
552,2000,,0,-19.05583954,30.06352997,88.5,4100,8.318741798,,4.278934002,-3
552,2001,ZWE,0,-19.05583954,30.06352997,89,8700,9.0710783,,3.803696156,-3
552,2002,,0,-19.05583954,30.06352997,89.5,9400,9.148465157,,2.962696791,-4
552,2003,,0,-19.05583954,30.06352997,90,12700,9.449357033,,4.013067245,-4
552,2004,,0,-19.05583954,30.06352997,90.5,6884,8.83695507,,4.554220676,-4
552,2005,,0,-19.05583954,30.06352997,91,13850,9.536040306,,4.865849018,-4
552,2006,,0,-19.05583954,30.06352997,91.5,,,,,-4
552,2007,,0,-19.05583954,30.06352997,92,,,,,-4
553,1995,,0,-13.52912045,34.49026108,57,1000,6.907755375,6.509726048,4.362549305,
553,1996,,0,-13.52912045,34.49026108,57.5,1300,7.170119762,6.558168888,4.001907825,6
553,1997,MWI,0,-13.52912045,34.49026108,58,300,5.703782558,6.567695141,4.006276608,6
553,1998,,0,-13.52912045,34.49026108,58.5,1200,7.090076923,6.574915886,4.260920048,6
553,1999,MWI,0,-13.52912045,34.49026108,59,1700,7.438383579,6.573720455,4.267120361,6
553,2000,,0,-13.52912045,34.49026108,60,3900,8.268732071,6.560045242,4.109867573,6
553,2001,MWI,0,-13.52912045,34.49026108,61,6200,8.732304573,6.481757641,4.206458092,6
553,2002,,0,-13.52912045,34.49026108,62,2200,7.696212769,6.410475254,4.532206535,4
553,2003,,0,-13.52912045,34.49026108,63,3200,8.070905685,6.446146011,4.399602413,4
553,2004,,0,-13.52912045,34.49026108,64,3682,8.211211205,6.476223469,4.221775055,5
553,2005,,0,-13.52912045,34.49026108,65,4240,8.352318764,6.473523617,4.067320824,6
553,2006,,0,-13.52912045,34.49026108,66,,,6.523835659,3.837802172,6
553,2007,,0,-13.52912045,34.49026108,67,,,6.569808483,3.7042799,6
560,1995,,0,-29.05109978,25.21948051,83,101400,11.52682877,8.898257256,3.803673983,
560,1996,,0,-29.05109978,25.21948051,83.5,22600,10.02570534,8.918171883,3.869642496,9
560,1997,ZAF,0,-29.05109978,25.21948051,84,6800,8.824677467,8.921414375,3.871889353,9
560,1998,,0,-29.05109978,25.21948051,84.5,8400,9.0359869,8.90306282,3.915285349,9
560,1999,ZAF,0,-29.05109978,25.21948051,85,14500,9.581903458,8.902230263,3.872769594,9
560,2000,,0,-29.05109978,25.21948051,85.5,15100,9.622449875,8.918165207,3.966252089,9
560,2001,ZAF,0,-29.05109978,25.21948051,86,18600,9.830916405,8.926856041,4.029021263,9
560,2002,,0,-29.05109978,25.21948051,86.5,23300,10.05620861,8.953258514,4.129345417,9
560,2003,,0,-29.05109978,25.21948051,87,26600,10.18866634,8.971774101,3.986025572,9
560,2004,,0,-29.05109978,25.21948051,87.5,27683,10.2285738,9.007172585,3.983531475,9
560,2005,,0,-29.05109978,25.21948051,88,29714,10.29937363,9.045186996,4.02331543,9
560,2006,,0,-29.05109978,25.21948051,88.5,,,9.083262444,4.144086838,9
560,2007,,0,-29.05109978,25.21948051,89,,,9.126021385,4.163217068,9
565,1995,,0,-22.10413933,17.41116905,79,1700,7.438383579,8.22631073,4.655436039,
565,1996,,0,-22.10413933,17.41116905,79.5,2200,7.696212769,8.229659081,4.692997456,6
565,1997,NAM,0,-22.10413933,17.41116905,80,2500,7.824046135,8.243514061,4.654554367,6
565,1998,,0,-22.10413933,17.41116905,80.5,3800,8.24275589,8.24985981,4.644208908,6
565,1999,NAM,0,-22.10413933,17.41116905,81,7600,8.935903549,8.259350777,4.635502338,6
565,2000,,0,-22.10413933,17.41116905,82,27300,10.21464157,8.272899628,4.572563171,6
565,2001,NAM,0,-22.10413933,17.41116905,83,30900,10.33851147,8.278891563,4.567857742,6
565,2002,,0,-22.10413933,17.41116905,84,21700,9.985067368,8.328341484,4.616591454,6
565,2003,,0,-22.10413933,17.41116905,85,19800,9.893437386,8.349115372,4.667378902,6
565,2004,,0,-22.10413933,17.41116905,86,14773,9.600556374,8.400547981,4.58454895,6
565,2005,,0,-22.10413933,17.41116905,87,5307,8.576782227,8.433679581,4.592708111,6
565,2006,,0,-22.10413933,17.41116905,88,,,8.449062347,4.700218201,6
565,2007,,0,-22.10413933,17.41116905,89,,,8.493514061,4.649058342,6
570,1995,,0,-29.69116974,28.43221092,81.5,,,7.024756432,4.954189301,
570,1996,,0,-29.69116974,28.43221092,81.75,,,7.100361347,4.968824863,8
570,1997,LSO,0,-29.69116974,28.43221092,82,,,7.159388542,4.942024231,8
570,1998,,0,-29.69116974,28.43221092,82.25,,,7.093659401,4.908020496,8
570,1999,,0,-29.69116974,28.43221092,82.5,,,7.077402115,4.782888889,0
570,2000,,0,-29.69116974,28.43221092,82.75,,,7.08692646,4.81299448,2
570,2001,LSO,0,-29.69116974,28.43221092,83,,,7.091341019,4.956954479,4
570,2002,,0,-29.69116974,28.43221092,83.25,,,7.108487129,5.16455698,6
570,2003,,0,-29.69116974,28.43221092,83.5,,,7.125727654,5.065581799,8
570,2004,,0,-29.69116974,28.43221092,83.75,,,7.157171726,5.099932194,8
570,2005,,0,-29.69116974,28.43221092,84,,,7.178620338,5.008598804,8
570,2006,,0,-29.69116974,28.43221092,84.25,,,7.240814209,5.004043102,8
570,2007,,0,-29.69116974,28.43221092,84.5,,,7.283080101,5.013986588,8
571,1995,,0,-22.26193047,23.95508957,72,300,5.703782558,8.886937141,4.488689423,
571,1996,,0,-22.26193047,23.95508957,73,200,5.298317432,8.917900085,4.52199316,8
571,1997,BWA,0,-22.26193047,23.95508957,74,300,5.703782558,8.993149757,4.581051826,8
571,1998,,0,-22.26193047,23.95508957,75,2100,7.649692535,9.07371521,4.519791603,9
571,1999,BWA,0,-22.26193047,23.95508957,76,1300,7.170119762,9.125361443,4.477206707,9
571,2000,,0,-22.26193047,23.95508957,77,3600,8.188689232,9.188364029,4.45707798,9
571,2001,BWA,0,-22.26193047,23.95508957,78,3600,8.188689232,9.225089073,4.395241261,9
571,2002,,0,-22.26193047,23.95508957,79,2800,7.937374592,9.267868042,4.422223568,9
571,2003,,0,-22.26193047,23.95508957,80,2800,7.937374592,9.315138817,4.390137196,9
571,2004,,0,-22.26193047,23.95508957,81,2839,7.951207161,9.3639431,4.366115093,9
571,2005,,0,-22.26193047,23.95508957,82,3109,8.042056084,9.399934769,4.384148121,9
571,2006,,0,-22.26193047,23.95508957,83,,,9.421422958,4.368783474,9
571,2007,,0,-22.26193047,23.95508957,84,,,9.446529388,4.296456814,9
572,1995,,0,-26.65228081,31.70391083,75,700,6.551080227,8.439413071,5.124529362,
572,1996,,0,-26.65228081,31.70391083,76,600,6.396929741,8.442978859,5.135076523,-9
572,1997,SWZ,0,-26.65228081,31.70391083,77,600,6.396929741,8.447517395,5.104161263,-9
572,1998,,0,-26.65228081,31.70391083,78,600,6.396929741,8.443125725,5.184093475,-9
572,1999,SWZ,0,-26.65228081,31.70391083,79,600,6.396929741,8.448409081,5.103459835,-9
572,2000,,0,-26.65228081,31.70391083,79.5,700,6.551080227,8.44956398,5.1859622,-9
572,2001,SWZ,0,-26.65228081,31.70391083,80,700,6.551080227,8.35367012,5.248806953,-9
572,2002,,0,-26.65228081,31.70391083,80.5,700,6.551080227,8.356185913,5.250946999,-9
572,2003,,0,-26.65228081,31.70391083,81,700,6.551080227,8.377279282,5.144733906,-9
572,2004,,0,-26.65228081,31.70391083,81.5,704,6.556778431,8.389874458,5.168072701,-9
572,2005,,0,-26.65228081,31.70391083,82,760,6.633318424,8.403252602,5.03761816,-9
572,2006,,0,-26.65228081,31.70391083,82.5,,,8.425032616,4.905992031,-9
572,2007,,0,-26.65228081,31.70391083,83,,,8.442303658,4.917350769,-9
580,1995,,0,-19.43329048,46.92276001,64,0,2.197224617,6.71538353,4.022596836,
580,1996,,0,-19.43329048,46.92276001,64.5,0,4.442651272,6.706679821,3.839381695,9
580,1997,MDG,0,-19.43329048,46.92276001,65,0,2.197224617,6.712937355,3.947894573,9
580,1998,,0,-19.43329048,46.92276001,65.5,0,4.356709003,6.721583843,3.927856922,8
580,1999,MDG,0,-19.43329048,46.92276001,66,0,1.791759491,6.737441063,4.037333488,7
580,2000,,0,-19.43329048,46.92276001,66.5,100,4.60517025,6.754609108,4.229522705,7
580,2001,MDG,0,-19.43329048,46.92276001,67,0,4.110873699,6.784100533,4.116933346,7
580,2002,,0,-19.43329048,46.92276001,67.5,0,4.317488194,6.620012283,3.652791739,7
580,2003,,0,-19.43329048,46.92276001,68,0,3.135494232,6.685200691,4.010224342,7
580,2004,,0,-19.43329048,46.92276001,68.5,0,3.178053856,6.708598137,4.383865356,7
580,2005,,0,-19.43329048,46.92276001,69,0,4.394449234,6.725814342,4.218015194,7
580,2006,,0,-19.43329048,46.92276001,69.5,,,6.746253967,4.258183002,7
580,2007,,0,-19.43329048,46.92276001,70,,,6.782503128,4.231043816,7
581,1995,,0,-12.10000038,44.15000153,54,,,7.029408932,4.164023399,
581,1996,,0,-12.10000038,44.15000153,54.5,0,3.637586117,6.995294094,4.089409828,0
581,1997,COM,1,-12.10000038,44.15000153,55,0,4.499809742,7.013692379,4.113605976,4
581,1998,,0,-12.10000038,44.15000153,55.5,0,2.484906673,7.001197338,3.840065002,4
581,1999,COM,0,-12.10000038,44.15000153,56,0,4.330733299,7.008440971,3.851331472,4
581,2000,,0,-12.10000038,44.15000153,56.5,0,3.465735912,6.996229172,3.89738369,-2
581,2001,,0,-12.10000038,44.15000153,57,0,3.713572025,7.007867813,3.835440159,-1
581,2002,,0,-12.10000038,44.15000153,57.5,0,3.871201038,7.027411938,3.839249372,0
581,2003,,0,-12.10000038,44.15000153,58,0,3.988984108,7.030738831,3.862521172,4
581,2004,,0,-12.10000038,44.15000153,58.5,0,3.850147486,7.007227421,3.811591148,4
581,2005,,0,-12.10000038,44.15000153,59,1,0,7.027541637,3.854390383,6
581,2006,,0,-12.10000038,44.15000153,59.5,,,7.018277645,3.85580492,6
581,2007,,0,-12.10000038,44.15000153,60,,,6.988493919,3.938189983,9
590,1995,,0,-20.17000008,57.33000183,82,0,4.276666164,8.845332146,4.801217079,
590,1996,,0,-20.17000008,57.33000183,82.5,,,8.88567543,4.833340168,10
590,1997,MUS,0,-20.17000008,57.33000183,83,0,1.386294365,8.930055618,4.851109982,10
590,1998,,0,-20.17000008,57.33000183,83.5,0,4.543294907,8.97781086,4.873133183,10
590,1999,MUS,0,-20.17000008,57.33000183,84,0,2.77258873,9.021736145,4.865404606,10
590,2000,,0,-20.17000008,57.33000183,84.5,0,3.465735912,9.051382065,4.846601963,10
590,2001,MUS,0,-20.17000008,57.33000183,85,0,3.912023067,9.094562531,4.855890751,10
590,2002,,0,-20.17000008,57.33000183,85.5,0,3.258096457,9.112746239,4.765602589,10
590,2003,,0,-20.17000008,57.33000183,86,0,3.871201038,9.133794785,4.753412724,10
590,2004,,0,-20.17000008,57.33000183,86.5,0,4.499809742,9.171147346,4.710646629,10
590,2005,,0,-20.17000008,57.33000183,87,0,4.043051243,9.207858086,4.765869141,10
590,2006,,0,-20.17000008,57.33000183,87.5,,,9.234490395,4.844805241,10
590,2007,,0,-20.17000008,57.33000183,88,,,9.273036957,4.888417721,10
600,1995,,0,31.82547951,-6.103897095,44,100,4.60517025,7.878369331,4.118118763,
600,1996,,0,31.82547951,-6.103897095,45,100,4.60517025,7.977537155,4.033666611,-7
600,1997,MAR,0,31.82547951,-6.103897095,46,100,4.60517025,7.939548016,4.105792046,-7
600,1998,,0,31.82547951,-6.103897095,47,900,6.802394867,7.998678684,3.960796833,-7
600,1999,MAR,0,31.82547951,-6.103897095,48,900,6.802394867,7.989507198,4.021761894,-6
600,2000,,0,31.82547951,-6.103897095,49,2100,7.649692535,7.993852615,4.113358498,-6
600,2001,MAR,0,31.82547951,-6.103897095,50,2100,7.649692535,8.054285049,4.113664627,-6
600,2002,,0,31.82547951,-6.103897095,51,2100,7.649692535,8.074621201,4.127458572,-6
600,2003,,0,31.82547951,-6.103897095,52,2100,7.649692535,8.12239933,4.086919308,-6
600,2004,,0,31.82547951,-6.103897095,53,2121,7.659643173,8.162370682,4.152218819,-6
600,2005,,0,31.82547951,-6.103897095,54,219,5.389071941,8.175949097,4.240180492,-6
600,2006,,0,31.82547951,-6.103897095,55,,,8.241239548,4.268724918,-6
600,2007,,0,31.82547951,-6.103897095,56,,,8.252112389,4.278100014,-6
615,1995,,1,28.14225006,2.828547001,61,192500,12.16785145,8.66272831,4.010799885,
615,1996,,1,28.14225006,2.828547001,62,190300,12.15635681,8.685563087,3.983508825,-3
615,1997,DZA,1,28.14225006,2.828547001,63,170700,12.04766273,8.680778503,3.955923319,-3
615,1998,,1,28.14225006,2.828547001,64,165200,12.01491261,8.715885162,3.808759212,-3
615,1999,DZA,1,28.14225006,2.828547001,65,165200,12.01491261,8.733142853,3.921830416,-3
615,2000,,1,28.14225006,2.828547001,66,169700,12.04178715,8.740561485,4.135639668,-3
615,2001,,1,28.14225006,2.828547001,67,169400,12.04001808,8.751645088,4.057847023,-3
615,2002,,1,28.14225006,2.828547001,68,169200,12.03883648,8.782831192,4.102248669,-3
615,2003,,1,28.14225006,2.828547001,69,169000,12.03765392,8.834666252,4.129402161,-3
615,2004,,0,28.14225006,2.828547001,70,169048,12.03793812,8.870398521,4.185464382,-3
615,2005,,1,28.14225006,2.828547001,71,94101,11.45212364,8.905163765,4.263357162,2
615,2006,,1,28.14225006,2.828547001,72,,,8.907991409,,2
615,2007,,1,28.14225006,2.828547001,73,,,8.923592567,,2
616,1995,,0,34.09484863,9.744864464,64,200,5.298317432,8.394404411,4.540252209,
616,1996,,0,34.09484863,9.744864464,65.5,200,5.298317432,8.448821068,4.451090336,-3
616,1997,TUN,0,34.09484863,9.744864464,67,500,6.214608192,8.488066673,4.499720097,-3
616,1998,,0,34.09484863,9.744864464,68.5,500,6.214608192,8.522039413,4.493598461,-3
616,1999,TUN,0,34.09484863,9.744864464,70,500,6.214608192,8.567767143,4.469238758,-3
616,2000,,0,34.09484863,9.744864464,71.5,400,5.991464615,8.60233593,4.529713154,-3
616,2001,,0,34.09484863,9.744864464,73,100,4.60517025,8.638961792,4.604568481,-3
616,2002,,0,34.09484863,9.744864464,74.5,100,4.60517025,8.644230843,4.55116415,-3
616,2003,,0,34.09484863,9.744864464,76,100,4.60517025,8.692442894,4.516349792,-4
616,2004,,0,34.09484863,9.744864464,77.5,90,4.499809742,8.741708755,4.572485447,-4
616,2005,,0,34.09484863,9.744864464,79,87,4.465908051,8.77103138,4.581512928,-4
616,2006,,0,34.09484863,9.744864464,80.5,,,8.816260338,4.666665077,-4
616,2007,,0,34.09484863,9.744864464,82,,,8.865876198,4.643851757,-4
620,1995,,0,26.9876194,18.17614937,,4000,8.294049263,,3.943361998,
620,1996,,0,26.9876194,18.17614937,,7700,8.948975563,,3.961672783,-7
620,1997,,0,26.9876194,18.17614937,,8500,9.047821045,,3.884290218,-7
620,1998,,0,26.9876194,18.17614937,,10600,9.268609047,,3.695177317,-7
620,1999,,0,26.9876194,18.17614937,,10500,9.259130478,9.414755821,3.715297222,-7
620,2000,,0,26.9876194,18.17614937,,11500,9.350102425,9.405846596,3.916766167,-7
620,2001,LBY,0,26.9876194,18.17614937,81,11700,9.367343903,9.429659843,3.893896341,-7
620,2002,,0,26.9876194,18.17614937,,11700,9.367343903,9.441351891,4.432014942,-7
